year,question,answers,num_answers,source
2022,"62. A tenor de lo dispuesto en la Ley 4/2015 del Estatuto de la víctima, los abogados y procuradores no",a) 30 días. | b) 45 días. | c) 60 días.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,63. En caso de tener que determinar qué medidas de protección deben ser adoptadas respecto a la,a) Si se trata de un delito violento. | b) El nivel de madurez de la víctima. | c) La integridad moral de la víctima.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"64. En relación a los derechos de las mujeres víctimas de violencia de género, se debe tener en cuenta la",a) Las víctimas de violencia de género tienen derecho a recibir asesoramiento jurídico | b) Las víctimas de violencia de género tienen derecho a recibir asesoramiento jurídico en el | c) Las víctimas de violencia de género tienen derecho a recibir asesoramiento jurídico gratuito,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,65. ¿Cómo se denomina el instrumento promovido por el Ministerio de Igualdad para implicar al conjunto,a) Punto rosa. | b) Punto rojo. | c) Punto violeta.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,66. La sede del Instituto Europeo de la Igualdad de Género (EIGE) se encuentra en:,a) Praga (República Checa). | b) tiucarest (Rumania). | c) Vilna (Lituania).,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"67. La Ley 31/1995, de 8 de noviembre, de Prevención de Riesgos Laborales:",a) No será de aplicación en aquellas actividades cuyas particularidades lo impidan en el ámbito | b) Se aplicará a todas las actividades independientemente de su desarrollo dentro del ámbito | c) Se aplicará en todas las actividades laborales con la excepción del servicio del hogar,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"68. Señale la respuesta errónea, respecto al principio de proporcionalidad, en la instalación de sistemas",a) Asegurar la protección de los edificios o instalaciones propias. | b) Asegurar la protección de edificios e instalaciones públicas y de sus accesos que estén bajo | c) La protección y prevención frente a las amenazas contra la seguridad pública.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"69. El órgano científico técnico especializado, de la Administración General del Estado, que tiene como",a) El Instituto Nacional de Seguridad y Salud en el Trabajo. | b) La Comisión Nacional de Seguridad y Salud en el Trabajo. | c) La Inspección de Trabajo y Seguridad Social.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,70. De acuerdo con lo recogido en la Ley Orgánica 7/2021 de protección de datos personales tratados,"a) Cualquier persona física o jurídica que tenga acceso a datos personales de terceros. | b) La persona física o jurídica, autoridad pública, servicio u otro organismo que trate datos | c) La persona responsable de la seguridad de las bases de datos que contienen los datos",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"71. El plazo de conservación de los datos personales con fines de prevención, detección, investigación y",a) 3 años. | b) 15 años. | c) 20 años.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,72. Señale la respuesta correcta sobre el Mecanismo Nacional de Prevención contra la Tortura:,"a) Está compuesto por funcionarios de los Ministerios del Interior y de Justicia, coordinados por | b) Se encarga de recepcionar y tramitar las denuncias que se reciben relacionadas con | c) Realiza visitas preventivas a centros de privación de libertad dependientes de las distintas",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,73. En que se caracterizan una serie de derechos en la Declaración Universal de Derechos Humanos:,a) Ser ilimitados. | b) Ser inalienables. | c) Ser personales.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,74. Es una característica de la Globalización:,a) El reforzamiento de los logros laborales de los países desarrollados. | b) La especialización y jerarquización de territorios por la aparición de las TIC y la mejora del | c) Heterogeneidad en las pautas de comportamiento de la población mundial.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,75. Cuando hablamos de los estudios de escala “F” nos podemos referir a:,a) A los test de la escuela de tierkeley para medir tendencias potencialmente fascistas. | b) Es la escala de medición de niveles de xenofobia de la escuela tradicional alemana. | c) A los test elaborados por la universidad de Stanford sobre niveles de rechazo al género,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,76. Dentro de la definición de “Género no-binario o genderqueer” se pueden incluir como tipo de,"a) Agénero, bigénero, tercer sexo, transgénero y género fluido. | b) Genero binario. | c) Agénero, segundo sexo y transfóbico.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,77. Podemos definir las migraciones como:,"a) Desplazamiento de grandes grupos humanos de una zona geográfica a otra por un corto | b) Desplazamiento humano de un lugar a otro, siempre que dure más de un mes. | c) Desplazamientos de la población de una delimitación geográfica a otra por un espacio de",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,78. Un saldo vegetativo negativo en una población indica que:,a) Ha habido más defunciones que nacimientos. | b) Ha habido más nacimientos que defunciones. | c) La edad media de la población se ha reducido.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,79. ¿Quién es el autor de la teoría de la asociación diferencial?:,a) Hans Eysenck. | b) Durkheim. | c) Edwin Sutherland.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"80. El consumo de Ayahuasca, a causa de la presencia de la sustancia DMT (dimetiltriptamina), tiene un",a) Depresivo. | b) Alucinógeno. | c) Estimulante.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,81. A la relación entre la dosis en la que un determinado fármaco o droga es capaz de causar la muerte,a) Tolerancia cruzada. | b) Tolerancia inversa. | c) Índice terapéutico.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"82. La propuesta y ejecución de la política del Gobierno en materia de lucha contra el cambio climático,",a) El Ministerio de Medio Ambiente. | b) El Ministerio para la Transición Ecológica y el Reto Demográfico. | c) La Secretaría de Estado de medio ambiente.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"83. ¿Los sobrenombres, apodos y seudónimos se escriben con la primera letra en mayúsculas?","a) Sí, incluso el artículo que lo precede. Ej: Alfonso X El Sabio. | b) No, ya que no es el nombre propio de persona, animal, cosa singularizada o nombre de | c) Siempre, si bien el artículo que lo precede, en su caso, no se debe escribir con mayúscula.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"84. Un disco puede almacenar la información, entre otros, en los siguientes sistemas de archivos:","a) NTFS, FAT, EXT4, APFS. | b) NTFS, MACFS, EXT2, EXT4, FAT. | c) NTFS, FAT, EXT, APFS, HDR.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,85. Entre las funciones del sistema operativo se encuentra:,"a) Gestionar la manera en que la información se almacena en dispositivos de entrada/salida. | b) Ejecutar aplicaciones y software. | c) A y ti, y además gestionar la memoria del ordenador.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"86. Un firewall que ahora se considera “tradicional”, que permite o bloquea el tráfico en función del estado,",a) Proxy. | b) De inspección activa. | c) UTM.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,87. La diferencia entre PROXY y ROUTER es:,"a) ROUTER es la parte HARDWARE, mientras que PROXY se refiere a su parte SOFTWARE. | b) PROXY trabaja a distinto nivel de pila de protocolo de interconexión que el ROUTER. | c) El PROXY no puede albergar mecanismos de seguridad, mientras que el ROUTER",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,88. Uno de los sistemas de evaluación más utilizado en el ciclo de Inteligencia es:,a) 4x4. | b) 3x3. | c) 5x5.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,89. Son redes de la DarkNet:,"a) Freenet,I2P, TOR, ZeroNet. | b) Freenet, tiYTE, TOR, ZeroNet. | c) Arpanet, I2P, TOR, ZeroNet.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,90. La modalidad delictiva utilizada para dejar un servidor sin servicios es:,a) tiootnet. | b) DDOS. | c) Ramsonware.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,91. ¿Cómo se denomina a la lectura no autorizada y almacenamiento de la información contenida en la,a) Shoofing. | b) Skimming. | c) Phishing.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,92. ¿Qué es el flaming?:,"a) Situación consistente en una discusión que se lleva a cabo en línea (por medio de correos | b) Consiste en el acceso no autorizado a la información guardada en los teléfonos móviles. | c) Consiste en hacer llamadas telefónicas a las víctimas, en las que, por medio de una voz",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"93. Una de las principales novedades incluidas en la redacción del Reglamento de Armas, es la inclusión",a) Artísticas. | b) Acústicas. | c) Detonadoras.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,94. Un arma de fuego larga rayada que puede reducirse su longitud a menos de 60 cm sin perder su,a) Un arma prohibida. | b) Un arma prohibida excepto para funcionarios. | c) Un arma permitida categoría 2.2.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,95. La utilización de la señal V-1:,a) Requerirá autorización del Director General de la Policía. | b) Requerirá autorización de la Dirección General del Tráfico. | c) No requerirá autorización administrativa alguna.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"96. De acuerdo a lo establecido en el artículo 69 del Real Decreto 1428/2003, de 21 de noviembre, por el","a) Parar con las debidas precauciones en el lado izquierdo, delante o detrás del vehículo | b) Detenerlo con las debidas precauciones en el lado derecho, delante del vehículo policial, en | c) Parar o detenerlo con las debidas precauciones en el lado derecho o izquierdo, delante del",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,97. ¿Qué son los ADAS?,a) Es el acrónimo en inglés de los Sistemas de Ayuda y Detección de Velocidad. | b) Es el acrónimo en inglés de los Sistemas Avanzados de Ayuda a la Conducción. | c) Hace referencia a la publicidad o anuncios relacionados con el sector de la automoción.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,98. Nicolás hace un año que obtuvo el permiso o licencia que le habilita para conducir. Mientras conducía,"a) No podrá superar la tasa de alcohol en sangre de 0,5 gramos por litro, o de alcohol en aire | b) No podrá superar la tasa de alcohol en sangre de 0,3 gramos por litro ni de alcohol en aire | c) Al ser vehículo prioritario, no podrá superar la tasa de alcohol en sangre de 0,0 gramos por",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,99. El conjunto de características técnicas de los vehículos cuyo objetivo es evitar la pérdida de control de,a) Seguridad primaria. | b) Seguridad secundaria. | c) Seguridad terciaria.,3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2022,"100. En el auxilio de un accidente, la norma PAS consiste en:","a) Personación, auxilio y seguridad. | b) Personarse, ayudar y socorrer. | c) Proteger, avisar y socorrer.",3,examen-oficial-escala-basica-policia-nacional-2022.pdf
2023,"1.- Juan y Juana son una pareja, mayores de edad que rompen su relación por desavenencias, pero Juan había",a) El delito de revelación de secretos. | b) Ningún delito porque medió consentimiento por parte de Juan. | c) El delito de descubrimiento.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"2.- En relación al Régimen de Personal de la Policía Nacional, será competente para resolver sobre la solicitud","a) El Ministro de Interior, a través del Secretario de Estado de Seguridad. | b) El Ministerio de Hacienda y Administraciones Públicas, a propuesta del Director General de la Policía. | c) El Director General de la Policía, a través del Delegado bajo la autoridad del Secretario y Ministerio de | a) Lo planificamos a grosso modo, sin entrar en detalles. | b) Lo planificamos grosso modo, sin entrar en detalles. | c) Lo planificamos a groso modo, sin entrar en detalles. | a) Hubiera o hubiese investigado. | b) Hubiere investigado. | c) Haya investigado. | a) Por el Centro Nacional para la Protección de las infraestructuras Críticas.(CNPIC) | b) Por el Órgano Nacional de Control de Infraestructuras Críticas.(ONCIC) | c) Por el Centro Español de Seguridad de Infraestructuras Críticas.(CESIC)",12,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,6.- Según la Declaración Universal de Derechos Humanos. ¿Cuál es el elemento natural y fundamental de la,"a) La familia. | b) La libertad. | c) El matrimonio. | a) Fraternidad sin absorción, unión sin fusión. | b) La unión hace la fuerza. | c) Unida en la diversidad. | a) LUKS, tiITLOCKER, FILEVAULT. | b) VERACRYPT, tiITLOCKER, iVAULT2. | c) TRUECRYPT, VERACRYPT,iVAULT2. | a) Veinticuatro días hábiles. | b) Veinticinco días hábiles. | c) Veintiséis días hábiles. | a) Enviar información robada. | b) Infectar otros equipos de la red. | c) Ambas, y además para enviar correo SPAM. | a) Cuando vi a Marta la conminé a cejar en su actitud. | b) Cuando vi a Marta le conminé a cejar en su actitud. | c) Las dos frases anteriores son correctas.",18,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"12.- Durante el transcurso de una investigación penal, ¿puede estar presente acompañando a la víctima en un","a) Sí, no se le puede cercenar su derecho a ser acompañada por su representante procesal, legal y persona | b) No, tan solo tiene derecho a la presencia de su representante legal. | c) Sí, salvo que de forma motivada se decida lo contrario por la autoridad o el funcionario competente.",3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"13.- Según el R.D 1325/2003, de 24 de octubre:” los nacionales de un tercer país no miembro de la Unión",a) Desplazados. | b) Apátridas. | c) Refugiados.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"14.- María es víctima de violencia de género, tiene especial dificultad para obtener un empleo, pudiéndolo","a) Dieciocho meses de subsidio por desempleo. | b) Doce meses de subsidio por desempleo. | c) Veinticuatro meses de subsidio por desempleo. | a) Toda forma de expresión verbal que difunda, incite, promueva o justifique el odio racial, la xenofobia, | b) Toda forma de expresión escrita que difunda, incite, promueva o justifique el odio racial, la xenofobia, | c) Toda forma de expresión que difunda, incite, promueva o justifique el odio racial, la xenofobia, el | a) Del Gobierno de la Nación. | b) Del Estado. | c) Del Rey.",9,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"17.- De acuerdo con el artículo 150 de la Constitución, el Estado podrá dictar leyes que establezcan los","a) Al Congreso de los Diputados, por mayoría absoluta. | b) A las Cortes Generales, por mayoría absoluta de cada cámara. | c) Al Estado, mediante ley orgánica. | a) Idiosincracia. | b) Vicisitud. | c) tieneficiencia. | a) Cuando se hubiera solicitado una orden de protección a su favor. | b) Cuando se hubiese dictado una orden de protección a su favor. | c) Cuando el procedimiento penal concluyera con una sentencia condenatoria.",9,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"20.- En el caso de que se detectase, dentro de territorio español, a un extranjero que haya contravenido una","a) Será preciso expediente de expulsión para poder proceder nuevamente a su expulsión. | b) Se solicitará, a la autoridad judicial, la medida de internamiento para aquellos casos en los que la | c) La devolución será acordada por la autoridad judicial competente para la expulsión.",3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"21.- Con carácter general, cuál es el plazo máximo para la supresión de los datos personales tratados para fines",a) 15 años. | b) 20 años. | c) 25 años.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,22.- La sociedad dependiente del Ministerio de Asuntos Económicos y Transformación Digital a través de la,a) S3RC0N1. | b) INCItiE. | c) INTECO. | a) Manolo comete un delito de torturas consumado. | b) Manolo comete un delito de torturas en grado de tentativa al no conseguir su objetivo. | c) Manolo comete un delito de trato degradante del art 176 del código penal.,6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"24.- Abayomi (egipcio) que residía en Egipto a cargo de su sobrina María (española), deciden trasladarse a","a) El pasaporte o documento de identidad valido y en vigor, ya que Abayomi es familiar a cargo de un | b) María necesitaría el pasaporte o documento de identidad valido y en vigor y Abayomi el visado y la | c) María necesitaría el pasaporte o documento de identidad valido y en vigor y Abayomi el pasaporte en",3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"25.- ¿Cuál es la novedad introducida en el Código Penal por la Ley Orgánica 8/2021, de 4 de junio, de","a) Las personas condenadas por dichos delitos se les impondrá una medida de seguridad cuando la | b) El reo puede ser castigado con pena de prisión permanente revisable cuando la víctima sea menor de | c) Si la víctima y el autor de los delitos mencionados tuvieran un hijo o hija en común, la autoridad | a) A la Escala Superior, Ejecutiva y Subinspección. | b) A la Escala Ejecutiva (primera y segunda categoría) y Subinspección. | c) A la Escala Ejecutiva (segunda categoría) y Subinspección. | a) Clasificadas. | b) Reservadas. | c) Secretas.",9,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"28.- Juan es identificado por una dotación de Policía Nacional por consumo de estupefacientes en vía pública,","a) Dos infracciones graves, artículo 36 apartados 16y 6. | b) Dos infracciones muy graves, artículo 35 apartados 3 y 4. | c) Dos infracciones leves, artículo 37 apartados 17 y 4. | a) Mi hermano es mayor que tú. | b) Mi hermano es más mayor que tú. | c) Las dos frases anteriores son correctas.",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"30.- Estando Usted prestando servicio, en un vehículo tipo Z de la tirigada Provincial de Seguridad Ciudadana,",a) Será de 6 horas. | b) Será de al menos de 6 horas. | c) El tiempo estrictamente necesario.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"31.- Usted prestando servicio como funcionario en la Oficina de Denuncias y Atención al Ciudadano, es",a) Que se le expida un certificado con un resumen de la denuncia. | b) Que se le facilite el documento original de la denuncia que interpone. | c) Que se le facilite copia de la denuncia debidamente certificada. | a) Al que se fugare estando detenido o preso por causa pendiente. | b) A toda persona a la que se impute un hecho punible. | c) Al que no compareciera ante la autoridad judicial.,6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,33.- La droga conocida como “droga de los pobres” que se obtiene mediante la mezcla de hachís y Rivotril,"a) Karkubi. | b) Spice. | c) Flakka. | a) Mental y físico. | b) Ausencia de daño y enfermedad. | c) Mental, físico y social. | a) Quedará exenta de la necesidad de visado, pero no de la estampación de sello de entrada. | b) Quedará exenta de la necesidad de visado, así como de la estampación de sello de entrada. | c) Quedará exenta de la estampación de sello de entrada, pero no de la necesidad de visado. | a) Por el cumplimiento de la reparación del daño. | b) Por el indulto. | c) Por la transformación, fusión, absorción o escisión de una persona jurídica. | a) La palabra bicepses llana, por lo tanto, no lleva tilde o acento ortográfico al terminar en la letra s. | b) La palabra bíceps, es llana y lleva tilde o acento ortográfico porque la letra s final va precedida de otra | c) Se puede escribir indistintamente biceps o bíceps al tratarse de una palabra llana procedente de otra | a) Para uno o varios viajes, por un plazo máximo de tres meses. | b) Para uno o varios viajes, por un plazo máximo de seis meses. | c) Para uno o varios viajes, por un plazo máximo de doce meses. | a) El Fiscal de Menores del lugar donde se halle detenido. | b) El Juez de Menores del lugar donde se halle detenido. | c) El Juez de Instrucción de guardia del lugar donde se halle detenido. | a) Pirámides estacionarias. | b) Pirámides expansivas. | c) Pirámides isométricas. | a) Como norma general no puedo llevarlo a cabo. | b) Se llevarán a cabo con una injerencia mínima, y se realizarán del modo que cause el menor perjuicio a | c) Los registros corporales externos y superficiales no podrán llevarse a cabo contra la voluntad del | a) Es una aplicación informática descentralizada que se utiliza para el intercambio de información urgente | b) Es una agencia de la Unión Europea que se dedica a desarrollar y coordinar formación dirigida a | c) Es un sistema informático que emite alertas y contiene información sobre personas u objetos",30,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"43.- Pepe le dice a Juan que, o le devuelve el dinero que le prestó hace más de dos meses, o le denunciará al","a) Un delito de amenazas menos graves. | b) Un delito de chantaje. | c) No tendrá ninguna responsabilidad penal. | a) Es el tipo de racismo menos tolerante. | b) Aboga por el derecho a ser iguales, pero con matices: el derecho a ser iguales existe, pero para ámbitos | c) Es un tipo de racismo sutil porque generalmente es empleado por personas que están abiertamente en",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"45.- Según nuestro Código Penal, la conspiración existe cuando se conciertan para la ejecución de un delito y","a) Más de dos personas. | b) Más de una persona. | c) Con una persona es suficiente. | a) En Mac pulse la combinación de teclas “Alt y F4”, mientras que en Windows, la combinación es | b) En Windows pulse la combinación de teclas “Alt y f4”, mientras que en Mac, la combinación es | c) En Windows pulse la combinación de teclas “Alt y F4”, mientras que en Mac, la combinación de | a) Al representante legal del fallecido como víctima directa del delito. | b) Tanto a la víctima directa del delito como a la víctima indirecta. | c) Toda persona física o jurídica que ha sufrido daños o perjuicios sobre su persona o patrimonio.",9,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,48.- ¿Cuál de las siguientes penas podrá imponerse a un menor con arreglo a la Ley Orgánica de la,"a) Internamiento terapéutico en régimen cerrado, semi-abierto o abierto. | b) Libertad vigilada o asistencia en un centro de día. | c) Ninguna de las penas que se proponen. | a) A le ha alquilado un coche a ti valorado en 2.000 euros, por un año. Pero después del primer mes A le | b) María se dedica a la limpieza de la casa de Lola dos días a la semana, pero es despedida. María como | c) Pepe y José con la intención de sustraer unos pantalones, acuden a un centro comercial donde quitan",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,50.- Los daños no personales o materiales que sufre un Policía en el trayecto de su domicilio a su lugar de,a) Daños producidos en acto de servicio. | b) Daños producidos in itinere. | c) El accidente in itineresólo contempla lesiones corporales. | a) Cinco días contados desde la notificación. | b) Diez días contados desde la notificación. | c) Quince díasdesde lanotificación.,6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,52.- Las situaciones de violencia de género que dan lugar al reconocimiento de los derechos regulados en el,"a) Una sentencia condenatoria por un delito de violencia de género. | b) Una orden de protección. | c) Una resolución administrativa que acuerde una medida cautelar a favor de la víctima. | a) El Defensor del Pueblo como Mecanismo Nacional de Prevención. | b) El Subcomité para la Prevención de la tortura u otros tratos o penas crueles, inhumanos o degradantes. | c) La Oficina Nacional de Garantía de los Derechos Humanos. | a) Por las organizaciones sindicales con representación en el Consejo de Policía. | b) Por la Unidad de Prevención de Riesgos Laborales y Acción Social perteneciente a la Subdirección | c) Por la Comisión de Seguridad y Salud laboral policial. | a) Constitución española, Código Civil y Ley de Memoria Democrática. | b) Constitución española, Código Penal y Ley de Extranjería. | c) Constitución española, Código Civil y Ley Orgánica del Registro Civil.",12,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,56.- Los conductores de vehículos prioritarios cuando circulen por autopista o autovía en servicio urgente y no,"a) Circular en sentido contrario al correspondiente a la calzada, siempre que lo hagan por el carril | b) Circular en sentido contrario al correspondiente a la calzada, siempre que lo hagan por el carril | c) Dar media vuelta o marcha atrás. | a) Robo con intimidación. | b) Robo con intimidación y secuestro. | c) Robo con intimidación, secuestro y allanamiento de morada.",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,58.- ¿Cómo se denomina al ataque informático que consiste en la infiltración de código malicioso que,a)InyecciónSQL. | b)Ransomware. | c)SpearPhishing.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,59.- El ejercicio de la potestad sancionadora por la comisión de las infracciones administrativas previstas en la,"a) Ordinario, preferente y simplificado. | b) Preferente, excluyente y simplificado. | c) Ninguna es correcta. | a) Hacktivistas. | b) tiussines Compromise. | c) Insider threat. | a)Seismesesdesdequesetuvieraconocimiento. | b)Unañodesdequesetuvieraconocimiento. | c)Dosañosdesdequesetuvieraconocimiento.",9,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,62.- Los despachos de detectives privados y sus sucursales deberán cumplir las siguientes obligaciones,"a) Llevar un libro-registro, con formato propio, en el que se anotará cada servicio de investigación | b) Facilitar de forma inmediata a la autoridad judicial o a las Fuerzas y Cuerpos de Seguridad | c) Comunicar a la Dirección General de la Policía o, en su caso, al órgano autonómico competente todo | a) 3 meses. | b) 4 meses. | c) 6 meses. | a) Servicio o servidor que traduce nombres inteligiblesen direcciones IP. | b) Consiste enun ataque de denegación de servicio. | c) Añade la capa de seguridad que evita ataques de denegación de servicio. | a) Son Centros de Estancia Temporal de Inmigrantes gestionados por el Ministerio del Interior. | b) Son Centros de Estancia Temporal de Inmigrantes gestionados por el Ministerio de Derechos Sociales | c) Son Centros de Estancia Temporal de Inmigrantes gestionados por el Ministerio de Inclusión,",12,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"66.- “A” invita a “ti” a dar una paliza a un funcionario de policía que lo detuvo días atrás, aprovechando un","a) Proposición al delito de lesiones. | b) Provocación a los delitos de atentado y lesiones. | c) Inducción al delito de atentado y lesiones. | a) Recoge los principios de autonomía, de solidaridad e igualdad referentes a la organización territorial | b) Recoge los principios de autonomía, de solidaridad e igualdad referentes a la Economía y Hacienda, | c) Recoge los principios rectores relativos al Tribunal Constitucional, su composición, legitimación y | a) La tierra es plana, de Thomas Friedman. | b) No logo: el poder de las marcas, de Naomi Klein. | c) El proteccionismo, de Jagdish tihagwati. | a) Contribuir a garantizar la seguridad pública, a prevenir infracciones y a aportar información a los | b) La protección de las personas y los bienes, con especial atención a los menores y a las personas con | c) La prevención de la comisión de delitos e infracciones administrativas directamente relacionadas.",12,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"70.- ¿Qué tipo de señal en los vehículos policiales, consiste en la rotulación de los costados de los vehículos y",a)V-3. | b)V-1. | c)V-4.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"71.- Antonio sustrae un vehículo, fracturando la cerradura, una vez transcurridas 74 horas devuelve el coche al",a) Robo con fuerza. | b) Hurto. | c) Robo y hurto uso de vehículo.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"72.- ¿Cuál es el bien jurídico protegido en el delito de detención ilegal, según la jurisprudencia del Tribunal","a) La libertad de deambulación. | b) La intimidad personal. | c) La integridad moral. | a) Incrustada en la parte delantera, pudiendo sobresalir del carenado un máximo de 2 centímetros. | b) En la parte delantera del plano superior del vehículo, por encima de la luz más alta. | c) En la parte trasera, sobre un cabezal telescópico que permita elevarlo por encima de la parte más alta",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"74.- El artículo 197.2 de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, penaliza el","a) La numeración de la matrícula de un vehículo. | b) El seudónimo de una persona por el que habitualmente sea conocido. | c) Ambas son correctas. | a) Todo tipo de cartuchos dotados de vaina con pistón, fuego anular y cargados de pólvora que llevan | b) Todo tipo de cartuchos dotados de vaina con pistón, fuego anular y cargados de pólvora, lleven o no | c) El tipo de cartuchos dotados de vaina con pistón de fuego anular, lleven o no proyectiles incorporados. | a) El Comisario, Jefe de la Comisaría de Distrito de Fuencarral-El Pardo. | b) El Jefe de la División de Formación y Perfeccionamiento. | c) Ambos tienen capacidad para la incoación del procedimiento por falta leve. | a) Cuando A tortura a ti para obtener información acerca de su número secreto de su tarjeta de crédito | b) A quiere robar a ti, por lo que le propina varias patadas en la zona abdominal para robarle la cartera, | c) Al salir de una discoteca A que se encuentra en importante estado de intoxicación aborda a ti y la | a) Un delito de tenencia de armas prohibidas del art. 563 del CP. | b) Un delito de tenencia de armas de fuego reglamentadas, sin licencia o permiso, del art. 564 del CP | c) Una infracción administrativa de la Ley Orgánica 4/2015.",15,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"79.- Es responsable de la dirección, impulso y coordinación de las funciones policiales operativas, de acuerdo","a) Subdirección General de Logística e Innovación. | b) Dirección Adjunta Operativa. | c) Subdirección General de Recursos Humanos y Formación. | a) No podrán hacerlo con tasa de alcohol en sangre superior a 1,2 gramos por litro, o de alcohol en aire | b) Cuando se trate de servicio de urgencia o transportes especiales, los conductores no podrán hacerlo | c) Ninguna de las anteriores.",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"81.- Noor, de nacionalidad pakistaní, es adoptada por una familia española de Cuenca a la edad de 19 años.",a) Deberá inscribir un título en el Registro Civil para poderconsolidarla a los diez años. | b) Podrá optar a ella en el plazo de dos años a partir de la constitución de la adopción. | c) La adquiere desde la adopción.,3,examen-oficial-escala-basica-policia-nacional-2023.pdf
2023,"82.- El tratamiento de los datos personales de un menor de edad, conforme al art. 7 de la Ley Orgánica 3/2018,","a) Cuando sea mayor de catorce años. | b) Únicamente cuando sea mayor de dieciséis años. | c) Un menor de edad no puede dar su consentimiento. | a) Las enfermedades, patologías o lesiones sufridas con motivo u ocasión del trabajo. | b) La posibilidad de que un trabajador sufraun determinado daño derivado del trabajo. | c) Aquel que resulte probable racionalmente que se materialice en un futuro inmediato y pueda suponer",6,examen-oficial-escala-basica-policia-nacional-2023.pdf
